LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	aa
Date	2020/09/18
Time	15:26:12.7269234657287597656
***End_of_Header***	
	
Channels	5									
Samples	0		0		0		0		0	
Date	2020/09/18		2020/09/18		2020/09/18		2020/09/18		2020/09/18	
Time	15:26:12.7269234657287597656		15:26:12.7269234657287597656		15:26:12.7269234657287597656		15:26:12.7269234657287597656		15:26:12.7269234657287597656	
Y_Unit_Label	Volts		Volts		Volts		Volts		Volts	
X_Dimension	Time		Time		Time		Time		Time	
X0	0.0000000000000000E+0		0.0000000000000000E+0		0.0000000000000000E+0		0.0000000000000000E+0		0.0000000000000000E+0	
Delta_X	1.000000		1.000000		1.000000		1.000000		1.000000	
***End_of_Header***										
X_Value	Dev2/ai0	X_Value	Dev2/ai1	X_Value	Dev2/ai2	X_Value	Dev2/ai3	X_Value	Dev2/ai4	Comment
0.001000	0.009722	0.001011	7.362264	0.001022	-0.018289	0.001033	-0.000259	0.001044	-0.001225
0.002000	0.029684	0.002011	7.425693	0.002022	-0.017323	0.002033	0.001351	0.002044	-0.002513
0.003000	0.023889	0.003011	7.486546	0.003022	0.058018	0.003033	6.292288E-5	0.003044	-0.001547
0.004000	0.019381	0.004011	7.537418	0.004022	0.278245	0.004033	0.001351	0.004044	-0.000903
0.005000	0.016161	0.005011	7.589256	0.005022	0.478189	0.005033	0.000385	0.005044	-0.001547
0.006000	0.012942	0.006011	7.641416	0.006022	0.683928	0.006033	6.292288E-5	0.006044	-0.001869
0.007000	0.009400	0.007011	7.691645	0.007022	0.958246	0.007033	0.001029	0.007044	-0.000903
0.008000	0.006502	0.008011	7.734789	0.008022	1.272489	0.008033	0.001029	0.008044	-0.002191
0.009000	0.004571	0.009011	7.782764	0.009022	1.509781	0.009033	0.000385	0.009044	-0.001225
0.010000	0.003927	0.010011	7.829128	0.010022	1.705861	0.010033	0.001673	0.010044	-0.001225
0.011000	0.003605	0.011011	7.869053	0.011022	1.992414	0.011033	0.000707	0.011044	-0.000581
0.012000	0.004892	0.012011	7.908334	0.012022	2.344972	0.012033	0.000707	0.012044	-0.000903
0.013000	0.005858	0.013011	7.951157	0.013022	2.664688	0.013033	0.001351	0.013044	-0.001547
0.014000	0.006824	0.014011	7.985931	0.014022	3.013060	0.014033	0.001029	0.014044	-0.001225
0.015000	0.010688	0.015011	8.018128	0.015022	3.420353	0.015033	0.001029	0.015044	-0.001225
0.016000	0.012942	0.016011	8.051614	0.016022	3.802854	0.016033	0.001029	0.016044	-0.002191
0.017000	0.012942	0.017011	8.086387	0.017022	4.084257	0.017033	0.000707	0.017044	-0.000903
0.018000	0.014874	0.018011	8.116009	0.018022	4.368236	0.018033	0.000707	0.018044	-0.000903
0.019000	0.016161	0.019011	8.141767	0.019022	4.605529	0.019033	0.003927	0.019044	-0.001225
0.020000	0.015839	0.020011	8.172355	0.020022	4.743333	0.020033	0.000707	0.020044	-0.001225
0.021000	0.015518	0.021011	8.195215	0.021022	4.846042	0.021033	6.292288E-5	0.021044	-0.002835
0.022000	0.014552	0.022011	8.218398	0.022022	4.990607	0.022033	0.000707	0.022044	-0.001225
0.023000	0.012942	0.023011	8.236428	0.023022	5.126479	0.023033	-0.000259	0.023044	-0.001869
0.024000	0.011010	0.024011	8.260255	0.024022	5.237238	0.024033	-0.000259	0.024044	-0.001869
0.025000	0.008112	0.025011	8.278607	0.025022	5.388565	0.025033	0.000385	0.025044	-0.001547
0.026000	0.006502	0.026011	8.292774	0.026022	5.557600	0.026033	0.000707	0.026044	-0.001869
0.027000	0.004892	0.027011	8.311127	0.027022	5.655158	0.027033	0.000707	0.027044	-0.001225
0.028000	0.003283	0.028011	8.326904	0.028022	5.725670	0.028033	0.000385	0.028044	0.001029
0.029000	0.002317	0.029011	8.340105	0.029022	5.814212	0.029033	6.292288E-5	0.029044	-0.001869
0.030000	0.001995	0.030011	8.354916	0.030022	5.883437	0.030033	0.001029	0.030044	-0.001547
0.031000	0.002317	0.031011	8.366185	0.031022	5.920786	0.031033	0.000707	0.031044	-0.000581
0.032000	0.003283	0.032011	8.374557	0.032022	6.004499	0.032033	0.000385	0.032044	-0.001869
0.033000	0.005214	0.033011	8.383894	0.033022	6.132322	0.033033	0.000707	0.033044	-0.001225
0.034000	0.006824	0.034011	8.390655	0.034022	6.230846	0.034033	0.000707	0.034044	-0.003157
0.035000	0.009078	0.035011	8.398383	0.035022	6.335809	0.035033	-0.000581	0.035044	-0.001225
0.036000	0.011010	0.036011	8.403856	0.036022	6.463633	0.036033	0.000385	0.036044	-0.001547
0.037000	0.012942	0.037011	8.408364	0.037022	6.565054	0.037033	-0.000903	0.037044	-0.001547
0.038000	0.014552	0.038011	8.416414	0.038022	6.615282	0.038033	0.000707	0.038044	-0.000903
0.039000	0.015839	0.039011	8.418989	0.039022	6.674526	0.039033	0.000385	0.039044	-0.001547
0.040000	0.015518	0.040011	8.420599	0.040022	6.745038	0.040033	0.000385	0.040044	-0.001547
0.041000	0.015839	0.041011	8.424141	0.041022	6.783997	0.041033	0.000385	0.041044	-0.003157
0.042000	0.014230	0.042011	8.427039	0.042022	6.829395	0.042033	6.292288E-5	0.042044	-0.001869
0.043000	0.012942	0.043011	8.425751	0.043022	6.917616	0.043033	0.001351	0.043044	-0.001225
0.044000	0.010688	0.044011	8.425751	0.044022	7.001008	0.044033	0.000707	0.044044	-0.001547
0.045000	0.008756	0.045011	8.427361	0.045022	7.060573	0.045033	6.292288E-5	0.045044	-0.000903
0.046000	0.006824	0.046011	8.423175	0.046022	7.131729	0.046033	0.000385	0.046044	-0.000581
0.047000	0.005536	0.047011	8.420921	0.047022	7.211257	0.047033	0.001351	0.047044	-0.000903
0.048000	0.004249	0.048011	8.418023	0.048022	7.246031	0.048033	6.292288E-5	0.048044	-0.000903
0.049000	0.002639	0.049011	8.416092	0.049022	7.270179	0.049033	0.000707	0.049044	-0.000581
0.050000	0.002639	0.050011	8.409330	0.050022	7.320729	0.050033	0.000707	0.050044	-0.001225
0.051000	0.001995	0.051011	8.407720	0.051022	7.365161	0.051033	-0.000259	0.051044	-0.001547
0.052000	0.003605	0.052011	8.399993	0.052022	7.391563	0.052033	0.000707	0.052044	-0.001869
0.053000	0.003283	0.053011	8.394197	0.053022	7.444689	0.053033	0.000707	0.053044	-0.001869
0.054000	0.006502	0.054011	8.388724	0.054022	7.512626	0.054033	0.000707	0.054044	-0.001547
0.055000	0.009078	0.055011	8.382284	0.055022	7.549331	0.055033	0.001351	0.055044	-0.000581
0.056000	0.011332	0.056011	8.373269	0.056022	7.576055	0.056033	0.000385	0.056044	-0.001869
0.057000	0.012942	0.057011	8.367795	0.057022	7.617590	0.057033	0.000385	0.057044	-0.002191
0.058000	0.013908	0.058011	8.358136	0.058022	7.637231	0.058033	0.001029	0.058044	-0.001547
0.059000	0.015839	0.059011	8.349442	0.059022	7.634655	0.059033	0.001673	0.059044	-0.001869
0.060000	0.015518	0.060011	8.340105	0.060022	7.650754	0.060033	0.001351	0.060044	-0.000259
0.061000	0.015839	0.061011	8.328514	0.061022	7.686493	0.061033	0.000707	0.061044	-0.000259
0.062000	0.014552	0.062011	8.320464	0.062022	7.707743	0.062033	0.000385	0.062044	-0.001869
0.063000	0.013908	0.063011	8.310483	0.063022	7.738653	0.063033	0.000385	0.063044	-0.001225
0.064000	0.011010	0.064011	8.296316	0.064022	7.796609	0.064033	6.292288E-5	0.064044	-0.000903
